Subject,ItemNo,Reaction.Time,Condition,item_num
isu270,15,740.6499999924563,unrelated,Odd
isu270,17,1928.1499999924563,unrelated,Odd
isu270,17,859.2149999749381,related,Odd
isu270,18,947.6399999985006,related,Even
isu270,18,761.0149999964051,unrelated,Even
isu270,19,797.725000011269,unrelated,Odd
isu270,19,663.8200000161305,related,Odd
isu270,21,822.9299999948125,unrelated,Odd
isu270,21,674.2050000175368,related,Odd
isu270,25,590.4049999953713,related,Odd
isu270,25,583.3350000029895,unrelated,Odd
isu270,26,671.5599999879487,unrelated,Even
isu270,26,725.0049999856856,related,Even
isu270,27,653.0549999733921,related,Odd
isu270,27,873.1899999838788,unrelated,Odd
isu270,28,764.6449999883771,related,Even
isu270,28,666.5250000078231,unrelated,Even
isu270,29,735.3400000138208,related,Odd
isu270,29,765.4449999972712,unrelated,Odd
isu270,30,781.4200000138953,related,Even
isu270,30,790.1949999795761,unrelated,Even
isu270,35,1041.3250000274274,unrelated,Odd
isu270,35,1024.0000000048894,related,Odd
isu270,36,790.2299999841489,unrelated,Even
isu270,36,724.9700000102166,related,Even
isu270,38,802.1350000053644,unrelated,Even
isu270,38,640.3500000014901,related,Even
ivi207,1,925.7149999029934,unrelated,Odd
ivi207,1,917.7049999125302,related,Odd
ivi207,2,564.8550000041723,related,Even
ivi207,2,643.0500000715256,unrelated,Even
ivi207,3,875.1300000585616,related,Odd
ivi207,3,646.1949998047203,unrelated,Odd
ivi207,4,918.474999954924,unrelated,Even
ivi207,4,956.6750000230968,related,Even
ivi207,5,715.085000032559,related,Odd
ivi207,5,607.6050000265241,unrelated,Odd
ivi207,6,715.3049998451024,unrelated,Even
ivi207,6,607.8949999064207,related,Even
ivi207,7,593.2099998462945,related,Odd
ivi207,7,679.2500000447035,unrelated,Odd
ivi207,8,671.70500010252,unrelated,Even
ivi207,8,703.2800000160933,related,Even
ivi207,9,596.929999999702,related,Odd
ivi207,9,845.1400001067668,unrelated,Odd
ivi207,10,695.0799999758601,related,Even
ivi207,10,617.704999865964,unrelated,Even
ivi207,12,1016.0399999003857,unrelated,Even
ivi207,12,756.9600001443177,related,Even
ivi207,13,701.4899998903275,unrelated,Odd
ivi207,13,749.4199997745454,related,Odd
ivi207,14,877.7049998752773,unrelated,Even
ivi207,14,1442.6900001708418,related,Even
ivi207,15,808.5599998012185,unrelated,Odd
ivi207,15,692.259999923408,related,Odd
ivi207,16,776.6700000502169,related,Even
ivi207,16,784.7649999894202,unrelated,Even
ivi207,17,712.0399998966604,related,Odd
ivi207,17,640.1449998375028,unrelated,Odd
ivi207,18,941.7799999937415,related,Even
ivi207,18,692.2049999702722,unrelated,Even
ivi207,19,637.9749998450279,related,Odd
ivi207,19,2342.9650000762194,unrelated,Odd
ivi207,20,1871.3399998378009,unrelated,Even
ivi207,20,1682.035000063479,related,Even
ivi207,21,914.7950001060963,unrelated,Odd
ivi207,21,891.1349999252707,related,Odd
ivi207,22,1011.9050000794232,related,Even
ivi207,22,1098.5749999526888,unrelated,Even
ivi207,24,1222.404999891296,related,Even
ivi207,24,590.2250001672655,unrelated,Even
ivi207,25,597.81499998644,related,Odd
ivi207,25,580.1950001623482,unrelated,Odd
ivi207,26,763.3150001056492,unrelated,Even
ivi207,26,532.4949999339879,related,Even
ivi207,27,673.2050001155585,unrelated,Odd
ivi207,27,725.1150000374764,related,Odd
ivi207,28,536.2100000493228,related,Even
ivi207,28,690.1749998796731,unrelated,Even
ivi207,30,750.484999967739,unrelated,Even
ivi207,30,572.7649999316782,related,Even
ivi207,31,769.4000001065433,related,Odd
ivi207,31,672.8900000452995,unrelated,Odd
ivi207,32,844.1899998579174,related,Even
ivi207,32,824.2500000633299,unrelated,Even
ivi207,33,656.0500001069158,related,Odd
ivi207,33,694.965000031516,unrelated,Odd
ivi207,36,646.1050000507385,unrelated,Even
ivi207,36,751.8799998797476,related,Even
ivi207,37,979.530000127852,related,Odd
ivi207,37,774.3699999991804,unrelated,Odd
ivi207,38,737.3649999499321,unrelated,Even
ivi207,38,601.4700001105666,related,Even
ivi207,39,2382.655000081286,related,Odd
ivi207,39,971.8500000890344,unrelated,Odd
jbb197,1,586.9100000127219,related,Odd
jbb197,2,564.989999984391,related,Even
jbb197,2,627.6100000250153,unrelated,Even
jbb197,3,616.855000029318,unrelated,Odd
jbb197,3,722.330000018701,related,Odd
jbb197,4,444.6999999927357,unrelated,Even
jbb197,4,632.7050000545569,related,Even
jbb197,5,395.33500000834465,related,Odd
jbb197,5,419.1599999903701,unrelated,Odd
jbb197,6,565.5250000418164,related,Even
jbb197,6,398.63999997032806,unrelated,Even
jbb197,7,398.31499999854714,unrelated,Odd
jbb197,8,499.9400000087917,unrelated,Even
jbb197,8,501.3700000126846,related,Even
jbb197,9,472.8750000358559,related,Odd
jbb197,9,718.555000028573,unrelated,Odd
jbb197,10,684.3949999893084,unrelated,Even
jbb197,10,538.5349999996834,related,Even
jbb197,11,496.86999997356907,related,Odd
jbb197,12,897.3850000184029,related,Even
jbb197,12,557.0449999650009,unrelated,Even
jbb197,13,400.1299999654293,related,Odd
jbb197,13,417.505000019446,unrelated,Odd
jbb197,14,818.9100000308827,unrelated,Even
jbb197,14,422.469999990426,related,Even
jbb197,17,385.0899999961257,related,Odd
jbb197,18,838.3200000389479,unrelated,Even
jbb197,18,310.3549999650568,related,Even
jbb197,19,639.0050000045449,unrelated,Odd
jbb197,19,652.2000000113621,related,Odd
jbb197,20,697.4950000294484,unrelated,Even
jbb197,20,537.3849999741651,related,Even
jbb197,23,545.879999990575,related,Odd
jbb197,23,604.4300000066869,unrelated,Odd
jbb197,25,602.8799999621697,unrelated,Odd
jbb197,25,435.94500003382564,related,Odd
jbb197,26,492.43000004207715,unrelated,Even
jbb197,26,621.2299999897368,related,Even
jbb197,27,577.9650000040419,unrelated,Odd
jbb197,27,772.9049999616109,related,Odd
jbb197,28,388.9049999997951,related,Even
jbb197,28,1010.1250000298023,unrelated,Even
jbb197,29,665.5050000408664,related,Odd
jbb197,29,631.2599999946542,unrelated,Odd
jbb197,32,348.9600000320934,related,Even
jbb197,32,311.74999999348074,unrelated,Even
jbb197,35,634.8749999888241,related,Odd
jbb197,35,737.3249999945983,unrelated,Odd
jbb197,36,377.9600000125356,unrelated,Even
jbb197,37,673.3349999994971,unrelated,Odd
jbb197,37,587.8700000466779,related,Odd
jbb197,38,384.0900000068359,related,Even
jbb197,38,429.54000004101545,unrelated,Even
jbb197,39,466.74000000348315,related,Odd
jbb197,39,781.1699999729171,unrelated,Odd
jbb197,40,657.3950000456534,unrelated,Even
jbb197,40,477.10999997798353,related,Even
jdf173,1,536.894999910146,unrelated,Odd
jdf173,1,527.2950000362471,related,Odd
jdf173,2,581.635000067763,related,Even
jdf173,2,595.0799999991432,unrelated,Even
jdf173,3,511.42500003334135,unrelated,Odd
jdf173,3,542.795000015758,related,Odd
jdf173,4,602.5349999545142,related,Even
jdf173,4,511.8399999337271,unrelated,Even
jdf173,5,517.1400000108406,unrelated,Odd
jdf173,5,473.6399999819696,related,Odd
jdf173,6,454.85500001814216,related,Even
jdf173,6,518.5300000011921,unrelated,Even
jdf173,7,531.2700000358745,related,Odd
jdf173,7,496.34499999228865,unrelated,Odd
jdf173,8,571.6849999735132,unrelated,Even
jdf173,8,519.77499993518,related,Even
jdf173,9,542.0399999711663,related,Odd
jdf173,9,566.8949999380857,unrelated,Odd
jdf173,10,476.0750000132248,unrelated,Even
jdf173,10,545.0549999950454,related,Even
jdf173,11,525.1749999588355,unrelated,Odd
jdf173,11,498.5699999378994,related,Odd
jdf173,12,618.0350000504404,unrelated,Even
jdf173,12,529.0450000902638,related,Even
jdf173,13,769.0650000004098,unrelated,Odd
jdf173,13,498.51499998476356,related,Odd
jdf173,14,522.6999999722466,related,Even
jdf173,14,587.7600000239909,unrelated,Even
jdf173,15,589.6049999864772,related,Odd
jdf173,15,509.4600000884384,unrelated,Odd
jdf173,16,520.8149999380112,unrelated,Even
jdf173,16,608.6150000337511,related,Even
jdf173,17,607.6299999840558,unrelated,Odd
jdf173,17,468.9100000541657,related,Odd
jdf173,18,460.1999999722466,unrelated,Even
jdf173,18,532.9749999800697,related,Even
jdf173,19,618.0099999764934,unrelated,Odd
jdf173,19,541.8100000824779,related,Odd
jdf173,20,570.5300000263378,related,Even
jdf173,20,713.4899999946356,unrelated,Even
jdf173,21,523.7349999370053,related,Odd
jdf173,21,545.7750000059605,unrelated,Odd
jdf173,22,550.5699999630451,unrelated,Even
jdf173,22,491.0899999085814,related,Even
jdf173,23,670.1299999840558,unrelated,Odd
jdf173,23,1045.8600000711158,related,Odd
jdf173,24,655.5400000652298,unrelated,Even
jdf173,24,493.1850000284612,related,Even
jdf173,25,558.1849999725819,unrelated,Odd
jdf173,25,522.374999942258,related,Odd
jdf173,26,546.2699999334291,unrelated,Even
jdf173,26,540.0699999881908,related,Even
jdf173,27,532.7650000108406,related,Odd
jdf173,27,562.3650000197813,unrelated,Odd
jdf173,28,623.2900000177324,unrelated,Even
jdf173,28,491.0349999554455,related,Even
jdf173,29,515.9449999919161,related,Odd
jdf173,29,524.29500001017,unrelated,Odd
jdf173,30,630.8049999643117,unrelated,Even
jdf173,30,648.1650000205263,related,Even
jdf173,31,807.2299999184906,related,Odd
jdf173,31,558.8149999966845,unrelated,Odd
jdf173,32,940.4349999967963,related,Even
jdf173,32,584.499999997206,unrelated,Even
jdf173,33,697.2949999617413,unrelated,Odd
jdf173,33,710.9850000124425,related,Odd
jdf173,35,592.6650000037625,unrelated,Odd
jdf173,35,498.16999991890043,related,Odd
jdf173,36,525.8600000524893,related,Even
jdf173,36,561.4899999927729,unrelated,Even
jdf173,38,483.7200000183657,related,Even
jdf173,38,503.0900000128895,unrelated,Even
jdf173,39,552.5249999482185,related,Odd
jdf173,39,575.1099999761209,unrelated,Odd
jdf173,40,748.66499996278435,unrelated,Even
jdf173,40,623.894999967888,related,Even
jhv136,1,516.6650000028312,related,Odd
jhv136,1,655.9700000216253,unrelated,Odd
jhv136,2,629.2450000182725,unrelated,Even
jhv136,2,524.554999981774,related,Even
jhv136,3,631.2349999789149,related,Odd
jhv136,3,502.3149999906309,unrelated,Odd
jhv136,4,566.3000000058673,related,Even
jhv136,4,580.3199999791104,unrelated,Even
jhv136,5,540.3349999978673,related,Odd
jhv136,5,661.2850000092294,unrelated,Odd
jhv136,6,505.0700000138022,related,Even
jhv136,6,606.7249999905471,unrelated,Even
jhv136,7,585.9650000056718,related,Odd
jhv136,7,555.1500000001397,unrelated,Odd
jhv136,8,608.9000000210945,unrelated,Even
jhv136,8,646.5749999915715,related,Even
jhv136,9,653.279999998631,related,Odd
jhv136,9,539.87499998766,unrelated,Odd
jhv136,10,679.3949999846518,unrelated,Even
jhv136,10,954.34500000556,related,Even
jhv136,11,630.2549999963958,unrelated,Odd
jhv136,11,658.6799999931827,related,Odd
jhv136,12,689.2949999892153,related,Even
jhv136,12,558.0099999788217,unrelated,Even
jhv136,13,847.3700000031386,related,Odd
jhv136,13,534.3049999792129,unrelated,Odd
jhv136,14,1005.4550000058953,related,Even
jhv136,14,645.1900000101887,unrelated,Even
jhv136,15,537.6349999860395,related,Odd
jhv136,15,563.655000005383,unrelated,Odd
jhv136,16,626.2649999989662,related,Even
jhv136,16,716.3050000090152,unrelated,Even
jhv136,17,599.2850000038743,related,Odd
jhv136,17,697.4599999957718,unrelated,Odd
jhv136,18,513.8399999996182,unrelated,Even
jhv136,18,562.1749999991152,related,Even
jhv136,19,497.1150000055786,unrelated,Odd
jhv136,19,545.8000000216998,related,Odd
jhv136,20,772.2399999911431,related,Even
jhv136,20,571.4850000222214,unrelated,Even
jhv136,21,673.1399999989662,unrelated,Odd
jhv136,21,597.7249999996275,related,Odd
jhv136,22,774.8600000049919,related,Even
jhv136,22,643.7500000174623,unrelated,Even
jhv136,23,719.9850000033621,unrelated,Odd
jhv136,23,528.1449999893084,related,Odd
jhv136,24,713.709999981802,unrelated,Even
jhv136,24,492.7999999781605,related,Even
jhv136,25,471.0999999952037,related,Odd
jhv136,25,527.2899999981746,unrelated,Odd
jhv136,26,480.32500001136214,related,Even
jhv136,26,806.540000019595,unrelated,Even
jhv136,27,505.3149999876041,related,Odd
jhv136,27,554.8750000016298,unrelated,Odd
jhv136,28,693.6899999855086,unrelated,Even
jhv136,28,669.2900000198279,related,Even
jhv136,29,876.7300000181422,unrelated,Odd
jhv136,29,515.2449999877717,related,Odd
jhv136,30,651.289999979781,related,Even
jhv136,30,636.7549999849871,unrelated,Even
jhv136,31,980.569999985164,related,Odd
jhv136,31,600.014999974519,unrelated,Odd
jhv136,32,492.5199999997858,related,Even
jhv136,32,583.4949999989476,unrelated,Even
jhv136,33,596.6849999967963,related,Odd
jhv136,33,532.8649999864865,unrelated,Odd
jhv136,34,654.2800000170246,related,Even
jhv136,34,605.1399999996647,unrelated,Even
jhv136,35,615.140000008978,related,Odd
jhv136,35,719.4949999975506,unrelated,Odd
jhv136,36,568.1800000020303,unrelated,Even
jhv136,36,489.3400000000838,related,Even
jhv136,37,553.169999999227,unrelated,Odd
jhv136,37,583.0049999931362,related,Odd
jhv136,38,550.2099999866914,unrelated,Even
jhv136,38,498.7050000054296,related,Even
jhv136,39,668.1999999855179,unrelated,Odd
jhv136,39,651.0549999948125,related,Odd
jhv136,40,701.2249999970663,related,Even
jhv136,40,797.6199999975506,unrelated,Even
jjk035,1,796.0200000015902,unrelated,Odd
jjk035,1,705.484999998589,related,Odd
jjk035,2,590.264999998908,related,Even
jjk035,2,628.1450000024051,unrelated,Even
jjk035,3,786.5999999994528,unrelated,Odd
jjk035,3,663.4999999951106,related,Odd
jjk035,5,548.995000004652,related,Odd
jjk035,5,670.6000000049826,unrelated,Odd
jjk035,8,663.1500000003143,related,Even
jjk035,8,690.7100000025821,unrelated,Even
jjk035,9,743.7100000024657,related,Odd
jjk035,9,702.9700000057346,unrelated,Odd
jjk035,10,836.9200000015553,unrelated,Even
jjk035,10,905.0649999990128,related,Even
jjk035,11,657.2650000016438,related,Odd
jjk035,11,622.2650000053691,unrelated,Odd
jjk035,14,528.295000003709,related,Even
jjk035,14,700.4850000012084,unrelated,Even
jjk035,15,759.0750000017579,unrelated,Odd
jjk035,15,570.4449999976205,related,Odd
jjk035,16,867.4800000007963,unrelated,Even
jjk035,16,960.7000000032713,related,Even
jjk035,17,842.69000000495,unrelated,Odd
jjk035,17,780.3600000042934,related,Odd
jjk035,18,581.5849999999045,unrelated,Even
jjk035,18,1078.5350000005565,related,Even
jjk035,19,617.6849999974365,related,Odd
jjk035,19,636.2950000038836,unrelated,Odd
jjk035,24,903.2549999974435,unrelated,Even
jjk035,24,596.4800000000978,related,Even
jjk035,25,580.7449999992969,related,Odd
jjk035,25,543.5700000015786,unrelated,Odd
jjk035,26,770.9600000016508,related,Even
jjk035,26,681.2799999970593,unrelated,Even
jjk035,27,492.36000000382774,related,Odd
jjk035,27,783.5799999957089,unrelated,Odd
jjk035,31,873.4200000035344,related,Odd
jjk035,31,642.5799999998417,unrelated,Odd
jjk035,32,889.4800000052783,unrelated,Even
jjk035,32,637.5750000006519,related,Even
jjk035,34,751.124999995227,unrelated,Even
jjk035,34,761.7200000022422,related,Even
jjk035,36,526.68999999878,related,Even
jjk035,36,552.029999998922,unrelated,Even
jjk035,38,561.2350000010338,related,Even
jjk035,38,661.809999997844,unrelated,Even
jjk035,39,1055.305000001681,unrelated,Odd
jjk035,39,776.3099999937695,related,Odd
jkh001,2,786.0249999994412,unrelated,Even
jkh001,2,452.52500000060536,related,Even
jkh001,6,564.9149999990477,related,Even
jkh001,6,601.0050000004121,unrelated,Even
jkh001,8,1018.724999999904,unrelated,Even
jkh001,8,536.6249999988067,related,Even
jkh001,9,1217.7750000009546,related,Odd
jkh001,9,1163.8050000001676,unrelated,Odd
jkh001,11,483.72500000009313,unrelated,Odd
jkh001,11,617.9350000001723,related,Odd
jkh001,14,1053.1949999985954,related,Even
jkh001,14,475.3049999999348,unrelated,Even
jkh001,18,2205.7800000002317,related,Even
jkh001,21,941.1849999997066,unrelated,Odd
jkh001,22,2237.7699999997276,related,Even
jkh001,26,970.8350000000792,unrelated,Even
jkh001,26,751.635000000475,related,Even
jkh001,27,524.8749999991851,unrelated,Odd
jkh001,27,648.3399999997346,related,Odd
jkh001,32,586.6450000012119,unrelated,Even
jkm054,5,314.63500000257045,unrelated,Odd
jkm054,5,341.8050000036601,related,Odd
jkm054,11,326.56999999750406,unrelated,Odd
jkm054,11,388.8149999983143,related,Odd
jkm054,18,338.9099999985192,related,Even
jkm054,19,495.24999999976717,unrelated,Odd
jkm054,19,521.829999997979,related,Odd
jkm054,26,326.0149999987334,related,Even
jkm054,30,621.6449999993201,unrelated,Even
jlh172,1,1106,related,Odd
jlh172,1,758.9999999997672,unrelated,Odd
jlh172,2,702,related,Even
jlh172,2,606,unrelated,Even
jlh172,3,775,unrelated,Odd
jlh172,3,665,related,Odd
jlh172,4,1074,unrelated,Even
jlh172,4,1249,related,Even
jlh172,5,980,unrelated,Odd
jlh172,5,1165,related,Odd
jlh172,6,2490,unrelated,Even
jlh172,6,1094,related,Even
jlh172,7,846,unrelated,Odd
jlh172,7,675,related,Odd
jlh172,8,757.9999999998836,related,Even
jlh172,8,731,unrelated,Even
jlh172,9,738,related,Odd
jlh172,9,640,unrelated,Odd
jlh172,10,1344,unrelated,Even
jlh172,10,1156.9999999995343,related,Even
jlh172,11,694,related,Odd
jlh172,11,726,unrelated,Odd
jlh172,12,1281,related,Even
jlh172,12,950.9999999997672,unrelated,Even
jlh172,13,816,unrelated,Odd
jlh172,13,681,related,Odd
jlh172,16,1172.9999999995343,unrelated,Even
jlh172,18,1311,related,Even
jlh172,18,716,unrelated,Even
jlh172,19,965,unrelated,Odd
jlh172,19,755,related,Odd
jlh172,20,853,unrelated,Even
jlh172,20,769,related,Even
jlh172,21,735,related,Odd
jlh172,21,1255,unrelated,Odd
jlh172,22,711,related,Even
jlh172,23,1002.9999999998836,related,Odd
jlh172,23,761,unrelated,Odd
jlh172,24,1215.0000000001164,related,Even
jlh172,24,1355,unrelated,Even
jlh172,25,616,unrelated,Odd
jlh172,25,1430.0000000004657,related,Odd
jlh172,26,744,related,Even
jlh172,26,707,unrelated,Even
jlh172,27,1790.0000000002328,unrelated,Odd
jlh172,28,698,unrelated,Even
jlh172,28,1525,related,Even
jlh172,29,1062,unrelated,Odd
jlh172,31,1891.0000000004657,unrelated,Odd
jlh172,31,1157,related,Odd
jlh172,32,820,related,Even
jlh172,33,718,related,Odd
jlh172,33,623,unrelated,Odd
jlh172,34,1722.0000000001164,related,Even
jlh172,34,1005.0000000002328,unrelated,Even
jlh172,35,1211,related,Odd
jlh172,35,824,unrelated,Odd
jlh172,36,671.0000000001164,unrelated,Even
jlh172,36,945,related,Even
jlh172,38,793,related,Even
jlh172,38,720,unrelated,Even
jnm049,1,528.6449999839533,unrelated,Odd
jnm049,1,388.8649999862537,related,Odd
jnm049,2,387.2700000065379,related,Even
jnm049,2,428.0600000056438,unrelated,Even
jnm049,5,464.5050000108313,related,Odd
jnm049,5,510.89000000501983,unrelated,Odd
jnm049,6,562.0950000011362,unrelated,Even
jnm049,6,621.9749999872874,related,Even
jnm049,7,508.1650000065565,related,Odd
jnm049,7,814.829999988433,unrelated,Odd
jnm049,9,469.42499998840503,unrelated,Odd
jnm049,9,449.7799999953713,related,Odd
jnm049,10,653.9449999982025,unrelated,Even
jnm049,10,431.32500001229346,related,Even
jnm049,11,516.7399999918416,related,Odd
jnm049,11,447.6600000052713,unrelated,Odd
jnm049,12,471.3050000136718,related,Even
jnm049,12,568.8200000149664,unrelated,Even
jnm049,14,681.8849999981467,related,Even
jnm049,14,523.959999991348,unrelated,Even
jnm049,15,590.425000002142,unrelated,Odd
jnm049,15,558.8350000034552,related,Odd
jnm049,17,828.1549999956042,unrelated,Odd
jnm049,17,773.2400000095367,related,Odd
jnm049,18,438.75000000116415,unrelated,Even
jnm049,18,723.3000000123866,related,Even
jnm049,19,452.76000001467764,unrelated,Odd
jnm049,19,444.2050000070594,related,Odd
jnm049,21,512.220000004163,related,Odd
jnm049,21,408.5250000061933,unrelated,Odd
jnm049,22,523.5700000193901,related,Even
jnm049,22,480.3949999914039,unrelated,Even
